Indian Institute of Information Technology (IIIT)Kota Rajasthan,CSE,AI,SC,Female,6501,8483
Indian Institute of Information Technology (IIIT)Kota Rajasthan,CSE,AI,ST,Neutral,2621,3475
Indian Institute of Information Technology (IIIT)Kota Rajasthan,CSE,AI,ST,Female,3681,3832
Indian Institute of Information Technology (IIIT)Kota Rajasthan,ECE,AI,OPEN,Neutral,25813,34167
Indian Institute of Information Technology (IIIT)Kota Rajasthan,ECE,AI,OPEN,Female,34794,36589
Indian Institute of Information Technology (IIIT)Kota Rajasthan,ECE,AI,OPEN-PWD,Neutral,295,295
Indian Institute of Information Technology (IIIT)Kota Rajasthan,ECE,AI,EWS,Neutral,5548,6098
Indian Institute of Information Technology (IIIT)Kota Rajasthan,ECE,AI,EWS,Female,6775,6833
Indian Institute of Information Technology (IIIT)Kota Rajasthan,ECE,AI,OBC-NCL,Neutral,12480,14779
Indian Institute of Information Technology (IIIT)Kota Rajasthan,ECE,AI,OBC-NCL,Female,17748,18565
Indian Institute of Information Technology (IIIT)Kota Rajasthan,ECE,AI,OBC-NCL-PWD,Neutral,1891,1891
Indian Institute of Information Technology (IIIT)Kota Rajasthan,ECE,AI,SC,Neutral,6950,8653
Indian Institute of Information Technology (IIIT)Kota Rajasthan,ECE,AI,SC,Female,9767,10738
Indian Institute of Information Technology (IIIT)Kota Rajasthan,ECE,AI,ST,Neutral,1655,3604
Indian Institute of Information Technology (IIIT)Kota Rajasthan,ECE,AI,ST,Female,4075,4075
Indian Institute of Information Technology Guwahati,CSE,AI,OPEN,Neutral,8898,20821
Indian Institute of Information Technology Guwahati,CSE,AI,OPEN,Female,26461,30584
Indian Institute of Information Technology Guwahati,CSE,AI,OPEN-PWD,Neutral,915,1082
Indian Institute of Information Technology Guwahati,CSE,AI,OPEN-PWD,Female,2453,2453
Indian Institute of Information Technology Guwahati,CSE,AI,EWS,Neutral,3243,3551
Indian Institute of Information Technology Guwahati,CSE,AI,EWS,Female,5082,5385
Indian Institute of Information Technology Guwahati,CSE,AI,OBC-NCL,Neutral,5512,8445
Indian Institute of Information Technology Guwahati,CSE,AI,OBC-NCL,Female,10414,13481
Indian Institute of Information Technology Guwahati,CSE,AI,OBC-NCL-PWD,Neutral,1398,1399
Indian Institute of Information Technology Guwahati,CSE,AI,SC,Neutral,3874,5209
Indian Institute of Information Technology Guwahati,CSE,AI,SC,Female,4417,6963
Indian Institute of Information Technology Guwahati,CSE,AI,SC-PWD,Neutral,141,141
Indian Institute of Information Technology Guwahati,CSE,AI,ST,Neutral,1335,2701
Indian Institute of Information Technology Guwahati,CSE,AI,ST,Female,3079,3264
Indian Institute of Information Technology Guwahati,ECE,AI,OPEN,Neutral,17226,30437
Indian Institute of Information Technology Guwahati,ECE,AI,OPEN,Female,33374,38176
Indian Institute of Information Technology Guwahati,ECE,AI,OPEN-PWD,Neutral,1332,2723
Indian Institute of Information Technology Guwahati,ECE,AI,EWS,Neutral,4982,5528
Indian Institute of Information Technology Guwahati,ECE,AI,EWS,Female,6177,6177
Indian Institute of Information Technology Guwahati,ECE,AI,OBC-NCL,Neutral,8786,13518
Indian Institute of Information Technology Guwahati,ECE,AI,OBC-NCL,Female,16034,17942
Indian Institute of Information Technology Guwahati,ECE,AI,SC,Neutral,2945,7079
Indian Institute of Information Technology Guwahati,ECE,AI,SC,Female,5484,8445
Indian Institute of Information Technology Guwahati,ECE,AI,ST,Neutral,3015,3531
Indian Institute of Information Technology Guwahati,ECE,AI,ST,Female,3982,3982
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,CSE,AI,OPEN,Neutral,28211,39991
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,CSE,AI,OPEN,Female,35632,38130
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,CSE,AI,OPEN-PWD,Neutral,293,1271
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,CSE,AI,EWS,Neutral,6424,6978
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,CSE,AI,EWS,Female,7343,7343
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,CSE,AI,OBC-NCL,Neutral,13588,16367
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,CSE,AI,OBC-NCL,Female,16308,18234
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,CSE,AI,OBC-NCL-PWD,Neutral,736,1432
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,CSE,AI,SC,Neutral,3847,9255
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,CSE,AI,SC,Female,6254,8992
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,CSE,AI,SC-PWD,Neutral,263,263
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,CSE,AI,ST,Neutral,3499,4176
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,CSE,AI,ST,Female,4314,4314
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,ECE,AI,OPEN,Neutral,40334,43031
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,ECE,AI,OPEN,Female,40847,42026
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,ECE,AI,OPEN-PWD,Neutral,3291,3291
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,ECE,AI,EWS,Neutral,7084,7241
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,ECE,AI,EWS,Female,7628,7628
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,ECE,AI,OBC-NCL,Neutral,16578,17077
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,ECE,AI,OBC-NCL,Female,15369,15369
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,ECE,AI,SC,Neutral,6259,9708
