Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics,AI,OPEN-PWD,Neutral,319,319
Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics,AI,EWS,Neutral,956,1000
Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics,AI,EWS,Female,2373,2373
Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics,AI,OBC-NCL,Neutral,2439,2598
Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics,AI,OBC-NCL,Female,4727,4841
Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics,AI,OBC-NCL-PWD,Neutral,187,187
Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics,AI,SC,Neutral,1080,1514
Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics,AI,SC,Female,2744,2744
Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics,AI,ST,Neutral,679,766
Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics,AI,ST,Female,1228,1228
Indian Institute of Information Technology Design & Manufacturing Kancheepuram,ECE DUAL,AI,OPEN,Neutral,21555,33695
Indian Institute of Information Technology Design & Manufacturing Kancheepuram,ECE DUAL,AI,EWS,Neutral,5811,6579
Indian Institute of Information Technology Design & Manufacturing Kancheepuram,ECE DUAL,AI,OBC-NCL,Neutral,10554,11813
Indian Institute of Information Technology Design & Manufacturing Kancheepuram,ECE DUAL,AI,OBC-NCL-PWD,Neutral,1165,1165
Indian Institute of Information Technology Design & Manufacturing Kancheepuram,ECE DUAL,AI,SC,Neutral,6400,7472
Indian Institute of Information Technology Design & Manufacturing Kancheepuram,ECE DUAL,AI,ST,Neutral,2512,2512
Indian Institute of Information Technology Design & Manufacturing Kancheepuram,ECE DUAL VLSI,AI,OPEN,Neutral,20021,32242
Indian Institute of Information Technology Design & Manufacturing Kancheepuram,ECE DUAL VLSI,AI,OPEN-PWD,Neutral,1012,1012
Indian Institute of Information Technology Design & Manufacturing Kancheepuram,ECE DUAL VLSI,AI,EWS,Neutral,5720,6153
Indian Institute of Information Technology Design & Manufacturing Kancheepuram,ECE DUAL VLSI,AI,OBC-NCL,Neutral,10691,11225
Indian Institute of Information Technology Design & Manufacturing Kancheepuram,ECE DUAL VLSI,AI,SC,Neutral,4531,6518
Indian Institute of Information Technology Design & Manufacturing Kancheepuram,ECE DUAL VLSI,AI,ST,Neutral,2550,2763
Indian Institute of Information Technology Design & Manufacturing Kancheepuram,CSE,AI,OPEN,Neutral,10753,16986
Indian Institute of Information Technology Design & Manufacturing Kancheepuram,CSE,AI,OPEN,Female,11974,18398
Indian Institute of Information Technology Design & Manufacturing Kancheepuram,CSE,AI,OPEN-PWD,Neutral,488,488
Indian Institute of Information Technology Design & Manufacturing Kancheepuram,CSE,AI,OPEN-PWD,Female,865,865
Indian Institute of Information Technology Design & Manufacturing Kancheepuram,CSE,AI,EWS,Neutral,2499,2879
Indian Institute of Information Technology Design & Manufacturing Kancheepuram,CSE,AI,EWS,Female,3242,3366
Indian Institute of Information Technology Design & Manufacturing Kancheepuram,CSE,AI,OBC-NCL,Neutral,4251,6457
